,store,sido,gungu,store_address,_merge
330,감정점,경기도,김포시,"경기도 김포시  북변1로 36, 106호",both
331,통영죽림점,경상남도,통영시,경상남도 통영시 광도면 죽림4로 23-48,both
332,통영무전북신점,경상남도,통영시,경상남도 통영시  안개로 30,both
333,통영도남미수점,경상남도,통영시,경상남도 통영시  도남로 81,both
334,"태평2,4동점",경기도,성남시,"경기도 성남시 수정구  탄리로 96번길 20, 102호",both
335,"정자2,3동점",경기도,성남시,"경기도 성남시 분당구  내정로 54, 한솔마을 나상가동 104호",both
336,정자1동점,경기도,성남시,경기도 성남시분당구  내정로119번길 17,both
337,이매점,경기도,성남시,"경기도 성남시분당구  이매로 13, 108호",both
338,은행동점,경기도,성남시,경기도 성남시 중원구 은행동 701번지 1층,both
339,위례1호점,경기도,성남시,경기도 성남시수정구 창곡동 544-2,both
340,야탑3동점,경기도,성남시,경기도 성남시분당구  벌말로 29번길 18,both
341,"야탑1,2동점",경기도,성남시,"경기도 성남시분당구  판교로 443, 106-1,107-1호",both
342,수내점,경기도,성남시,"경기도 성남시분당구  발이봉남로 3번길 4, 1층",both
343,성남하대원점,경기도,성남시,"경기도 성남시 중원구  마지로 155번길 25-12, 106호",both
344,성남중앙점,경기도,성남시,경기도 성남시중원구  광명로 209,both
345,성남구미1동점,경기도,성남시,경기도 성남시분당구 구미1동 144-2,both
346,서판교점,경기도,성남시,경기도 성남시분당구  운중로178번길 1,both
347,분당동점,경기도,성남시,경기도 성남시 분당구 분당동 96번지,both
348,동판교점,경기도,성남시,경기도 성남시 분당구 삼평동 726 가상가동 103호,both
349,금광2동점,경기도,성남시,경기도 성남시 중원구  금빛로 61번길 11,both
350,태장우산점,강원도,원주시,"강원도 원주시 북원로2718번길 2, 1층(태장동)",both
351,원주혁신점,강원도,원주시,"강원도 원주시  황금로 13, 201호",both
352,원주무실점,강원도,원주시,강원도 원주시  만대로 150,both
353,원주단구점,강원도,원주시,강원도 원주시 단구동 1684-1 청솔4차상가 105호,both
354,원주단계점,강원도,원주시,강원도 원주시  금불1길 24-7,both
355,원주개운점,강원도,원주시,강원도 원주시 개운동 393-6번지,both
356,문막점,강원도,원주시,강원도 원주시 문막읍 건등리 1624-5,both
357,태백점,강원도,태백시,강원도 태백시  상장남길 67,both
358,칠금문화점,충청북도,충주시,충청북도 충주시  칠금3길 16-1,both
359,중앙경찰학교점,충청북도,충주시,충청북도 충주시 수안보면 수회리로 138,both
360,연수교현점,충청북도,충주시,충청북도 충주시  갱고개로 39,both
361,서충주신도시점,충청북도,충주시,"충청북도 충주시 대소원면 첨단산업4로 31, 1층",both
362,칠곡왜관점,경상북도,칠곡군,경상북도 칠곡군 왜관읍 2번도로길 64,both
363,칠곡오태북삼점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 북삼로 109,both
364,경북석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 석적로 954,both
365,충효탑정점,경상북도,경주시,경상북도 경주시  충효녹지길 6-17,both
366,성건중부점,경상북도,경주시,경상북도 경주시  북성로 98,both
367,경주황성금장점,경상북도,경주시,경상북도 경주시  용담로116번길 7,both
368,경주보문점,경상북도,경주시,"경상북도 경주시  보문로 402-31,106호",both
369,경주동천용강점,경상북도,경주시,경상북도 경주시  동천로 63,both
370,충북증평읍점,충청북도,증평군,충청북도 증평군 증평읍 초중로 45,both
371,충북제천1호점,충청북도,제천시,충청북도 제천시  의림대로 190,both
372,제천하소점,충청북도,제천시,충청북도 제천시  용두대로15가길 13,both
373,강저지구점,충청북도,제천시,충청북도 제천시 영천동 2209,both
374,충북옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 62,both
375,충북오창점,충청북도,청원군,충청북도 청원군 오창읍 구룡리 408-6번지,left_only
376,충북괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 읍내로13길 21,both
377,충무로점,서울특별시,중구,서울특별시 중구 충무로4가 120-3 진양상가 2층,both
378,신당역점,서울특별시,중구,서울특별시 중구  퇴계로87길 22,both
379,"신당3,4동점",서울특별시,중구,"서울특별시 중구  다산로32, 남산타운",both
380,충무공점,경상남도,진주시,경상남도 진주시 충무공동 282-6 가온누리 빌딩 107호,both
381,진주하대초장점,경상남도,진주시,경상남도 진주시  하대로 116,both
382,진주칠암망경점,경상남도,진주시,경상남도 진주시  진주대로 849-10,both
383,진주신안평거점,경상남도,진주시,경상남도 진주시 신평공원길 25번길 12-13,both
384,진주상봉봉안점,경상남도,진주시,경상남도 진주시  진주성로 103,both
385,진주상대점,경상남도,진주시,경상남도 진주시 상대동 310-78번지,both
386,진주금산점,경상남도,진주시,경상남도 진주시 금산면 중천로 74,both
387,진주가호점,경상남도,진주시,경상남도 진주시  진주대로 568번길 8,both
388,충남합덕점,충청남도,당진시,충청남도 당진시 합덕읍 미락4길 33,both
389,충남당진점,충청남도,당진시,충청남도 당진시  읍내동 1096,both
390,당진신평점,충청남도,당진시,충청남도 당진시  거산3거리길 70,both
391,당진송악점,충청남도,당진시,충청남도 당진시 송악읍 가학리 632-8 대림e-편한세상 상가 206호,both
392,충남태안점,충청남도,태안군,충청남도 태안군 태안읍 동문리 터널길 25,both
393,충남논산점,충청남도,논산시,충청남도 논산시  내동 1169번지 101호,both
394,연무읍점,충청남도,논산시,충청남도 논산시 연무읍 연무로 180-1,both
395,춘천후평점,강원도,춘천시,"강원도 춘천시  부평길 8, 1층 우측",both
396,춘천효자점,강원도,춘천시,강원도 춘천시 효자동 665-1,both
397,춘천소양점,강원도,춘천시,강원도 춘천시 소양로2가 1-63번지,both
398,춘천석사점,강원도,춘천시,강원도 춘천시 석사동 642번지,both
399,온의퇴계점,강원도,춘천시,강원도 춘천시 온의동 541-3번지,both
400,방하리점,강원도,춘천시,강원도 춘천시 남산면 방하리 372-2번지,both
401,동광오거리점,강원도,춘천시,"강원도 춘천시 후평동 삭주로 206-1, 1층(후평동)",both
402,청파점,서울특별시,용산구,서울특별시 용산구  청파로 333,both
403,이태원점,서울특별시,용산구,서울특별시 용산구  우사단로12길 18,both
404,용산용문점,서울특별시,용산구,서울특별시 용산구 새창로 119,both
